Forecast_Origin,Target_Date,Model,Prediction_Type,Actual,Predicted,n_raw_features,n_trans_features,n_sel_features,n_model_used_features
2015-12-31,2016-01-31,ElasticNetNowcast,conditional_nowcast,,0.011973459883928728,287,287,287,287
2016-01-31,2016-02-29,ElasticNetNowcast,conditional_nowcast,,0.0055765101428986216,287,287,287,287
2016-02-29,2016-03-31,ElasticNetNowcast,conditional_nowcast,-0.0013439726468389424,0.011454548363253114,287,287,287,287
2016-03-31,2016-04-30,ElasticNetNowcast,conditional_nowcast,,0.010575534771525261,287,287,287,287
2016-04-30,2016-05-31,ElasticNetNowcast,conditional_nowcast,,0.01030567635496483,287,287,287,287
2016-05-31,2016-06-30,ElasticNetNowcast,conditional_nowcast,0.010319033393122012,0.010223992987885708,287,287,287,287
2016-06-30,2016-07-31,ElasticNetNowcast,conditional_nowcast,,0.00922984566215503,287,287,287,287
2016-07-31,2016-08-31,ElasticNetNowcast,conditional_nowcast,,0.010080466426718048,287,287,287,287
2016-08-31,2016-09-30,ElasticNetNowcast,conditional_nowcast,0.014213485458586916,0.007177778521777983,287,287,287,287
2016-09-30,2016-10-31,ElasticNetNowcast,conditional_nowcast,,0.013021547150935455,287,287,287,287
2016-10-31,2016-11-30,ElasticNetNowcast,conditional_nowcast,,0.004213798308368536,287,287,287,287
2016-11-30,2016-12-31,ElasticNetNowcast,conditional_nowcast,0.014362918007473802,0.016643522847028885,287,287,287,287
2016-12-31,2017-01-31,ElasticNetNowcast,conditional_nowcast,,0.018910492658098584,287,287,287,287
2017-01-31,2017-02-28,ElasticNetNowcast,conditional_nowcast,,0.010585038346899436,287,287,287,287
2017-02-28,2017-03-31,ElasticNetNowcast,conditional_nowcast,0.01162848573683295,0.006577332939181698,287,287,287,287
2017-03-31,2017-04-30,ElasticNetNowcast,conditional_nowcast,,0.013937567334106634,287,287,287,287
2017-04-30,2017-05-31,ElasticNetNowcast,conditional_nowcast,,0.009035918175077212,287,287,287,287
2017-05-31,2017-06-30,ElasticNetNowcast,conditional_nowcast,0.008007058450300697,0.012350714569362682,287,287,287,287
2017-06-30,2017-07-31,ElasticNetNowcast,conditional_nowcast,,0.01107442632850445,287,287,287,287
2017-07-31,2017-08-31,ElasticNetNowcast,conditional_nowcast,,0.011174137774480855,287,287,287,287
2017-08-31,2017-09-30,ElasticNetNowcast,conditional_nowcast,0.008485843647259017,0.01127231942681379,287,287,287,287
2017-09-30,2017-10-31,ElasticNetNowcast,conditional_nowcast,,0.011859870654376036,287,287,287,287
2017-10-31,2017-11-30,ElasticNetNowcast,conditional_nowcast,,0.011876655711348817,287,287,287,287
2017-11-30,2017-12-31,ElasticNetNowcast,conditional_nowcast,0.014697681691412612,0.011893071067172648,287,287,287,287
2017-12-31,2018-01-31,ElasticNetNowcast,conditional_nowcast,,0.011761118858085066,287,287,287,287
2018-01-31,2018-02-28,ElasticNetNowcast,conditional_nowcast,,0.01166155620777863,287,287,287,287
2018-02-28,2018-03-31,ElasticNetNowcast,conditional_nowcast,0.012764389257233333,0.011563741000897533,287,287,287,287
2018-03-31,2018-04-30,ElasticNetNowcast,conditional_nowcast,,0.011727058908138365,287,287,287,287
2018-04-30,2018-05-31,ElasticNetNowcast,conditional_nowcast,,0.011920951937045931,287,287,287,287
2018-05-31,2018-06-30,ElasticNetNowcast,conditional_nowcast,0.015724314518789306,0.01211112626598001,287,287,287,287
2018-06-30,2018-07-31,ElasticNetNowcast,conditional_nowcast,,0.011981205803050222,287,287,287,287
2018-07-31,2018-08-31,ElasticNetNowcast,conditional_nowcast,,0.011890640190891906,287,287,287,287
2018-08-31,2018-09-30,ElasticNetNowcast,conditional_nowcast,0.0014703341171653506,0.011801822291355507,287,287,287,287
2018-09-30,2018-10-31,ElasticNetNowcast,conditional_nowcast,,0.011035770313977636,287,287,287,287
2018-10-31,2018-11-30,ElasticNetNowcast,conditional_nowcast,,0.010954822933616163,287,287,287,287
2018-11-30,2018-12-31,ElasticNetNowcast,conditional_nowcast,0.01845363093213237,0.010874871858033536,287,287,287,287
2018-12-31,2019-01-31,ElasticNetNowcast,conditional_nowcast,,0.011527822862690959,287,287,287,287
2019-01-31,2019-02-28,ElasticNetNowcast,conditional_nowcast,,0.01161493728435831,287,287,287,287
2019-02-28,2019-03-31,ElasticNetNowcast,conditional_nowcast,0.011703685778340578,0.011700812270794657,287,287,287,287
2019-03-31,2019-04-30,ElasticNetNowcast,conditional_nowcast,,0.011674261705579258,287,287,287,287
2019-04-30,2019-05-31,ElasticNetNowcast,conditional_nowcast,,0.011621431360884532,287,287,287,287
2019-05-31,2019-06-30,ElasticNetNowcast,conditional_nowcast,0.015821403525524858,0.01156960391272177,287,287,287,287
2019-06-30,2019-07-31,ElasticNetNowcast,conditional_nowcast,,0.010973369177651208,287,287,287,287
2019-07-31,2019-08-31,ElasticNetNowcast,conditional_nowcast,,0.010872455879650269,287,287,287,287
2019-08-31,2019-09-30,ElasticNetNowcast,conditional_nowcast,0.0007701035207157148,0.010772384601690246,287,287,287,287
2019-09-30,2019-10-31,ElasticNetNowcast,conditional_nowcast,,0.011149971755798335,287,287,287,287
2019-10-31,2019-11-30,ElasticNetNowcast,conditional_nowcast,,0.011084083725357767,287,287,287,287
2019-11-30,2019-12-31,ElasticNetNowcast,conditional_nowcast,0.014818421340661025,0.011018264947298151,287,287,287,287
2019-12-31,2020-01-31,ElasticNetNowcast,conditional_nowcast,,0.006665448582849291,287,287,287,287
2020-01-31,2020-02-29,ElasticNetNowcast,conditional_nowcast,,0.0021019185875395426,287,287,287,287
2020-02-29,2020-03-31,ElasticNetNowcast,conditional_nowcast,-0.004418434268930405,-0.005267115561030348,287,287,287,287
2020-03-31,2020-04-30,ElasticNetNowcast,conditional_nowcast,,0.0056456737789713895,287,287,287,287
2020-04-30,2020-05-31,ElasticNetNowcast,conditional_nowcast,,0.0053283746891544925,287,287,287,287
2020-05-31,2020-06-30,ElasticNetNowcast,conditional_nowcast,-0.046167150812611,0.005007122443102425,287,287,287,287
2020-06-30,2020-07-31,ElasticNetNowcast,conditional_nowcast,,0.020704202927826633,287,287,287,287
2020-07-31,2020-08-31,ElasticNetNowcast,conditional_nowcast,,0.021478329766851885,287,287,287,287
2020-08-31,2020-09-30,ElasticNetNowcast,conditional_nowcast,0.04493518191703169,0.022252451322909875,287,287,287,287
2020-09-30,2020-10-31,ElasticNetNowcast,conditional_nowcast,,0.06295931486401575,287,287,287,287
2020-10-31,2020-11-30,ElasticNetNowcast,conditional_nowcast,,0.010200816228644459,287,287,287,287
2020-11-30,2020-12-31,ElasticNetNowcast,conditional_nowcast,0.0038087810265512445,0.006029882295448652,287,287,287,287
2020-12-31,2021-01-31,ElasticNetNowcast,conditional_nowcast,,0.009550334565646409,287,287,287,287
2021-01-31,2021-02-28,ElasticNetNowcast,conditional_nowcast,,0.025411209863892933,287,287,287,287
2021-02-28,2021-03-31,ElasticNetNowcast,conditional_nowcast,0.022189820007115557,0.02107541015880806,287,287,287,287
2021-03-31,2021-04-30,ElasticNetNowcast,conditional_nowcast,,0.051808880938864835,287,287,287,287
2021-04-30,2021-05-31,ElasticNetNowcast,conditional_nowcast,,0.02324463804734734,287,287,287,287
2021-05-31,2021-06-30,ElasticNetNowcast,conditional_nowcast,0.012293609367813652,0.0221099795002506,287,287,287,287
2021-06-30,2021-07-31,ElasticNetNowcast,conditional_nowcast,,-0.06686241507867982,287,287,287,287
2021-07-31,2021-08-31,ElasticNetNowcast,conditional_nowcast,,0.019019603377430055,287,287,287,287
2021-08-31,2021-09-30,ElasticNetNowcast,conditional_nowcast,0.0184146078653189,0.01331205429172239,287,287,287,287
2021-09-30,2021-10-31,ElasticNetNowcast,conditional_nowcast,,0.0447848689244212,287,287,287,287
2021-10-31,2021-11-30,ElasticNetNowcast,conditional_nowcast,,0.009315412469266265,287,287,287,287
2021-11-30,2021-12-31,ElasticNetNowcast,conditional_nowcast,0.012790664870763635,0.00976415741583607,287,287,287,287
2021-12-31,2022-01-31,ElasticNetNowcast,conditional_nowcast,,0.0361257462071204,287,287,287,287
2022-01-31,2022-02-28,ElasticNetNowcast,conditional_nowcast,,0.01298894468963612,287,287,287,287
2022-02-28,2022-03-31,ElasticNetNowcast,conditional_nowcast,0.008656536502736678,0.014595793199254985,287,287,287,287
2022-03-31,2022-04-30,ElasticNetNowcast,conditional_nowcast,,0.027799983305150693,287,287,287,287
2022-04-30,2022-05-31,ElasticNetNowcast,conditional_nowcast,,0.0028294948235410722,287,287,287,287
2022-05-31,2022-06-30,ElasticNetNowcast,conditional_nowcast,-0.014121862491789372,0.004242588932604749,287,287,287,287
2022-06-30,2022-07-31,ElasticNetNowcast,conditional_nowcast,,-0.12794780589331847,287,287,287,287
2022-07-31,2022-08-31,ElasticNetNowcast,conditional_nowcast,,0.008389257071723395,287,287,287,287
2022-08-31,2022-09-30,ElasticNetNowcast,conditional_nowcast,0.010926099020795554,0.009597906541566588,287,287,287,287
2022-09-30,2022-10-31,ElasticNetNowcast,conditional_nowcast,,0.08565753420090397,287,287,287,287
2022-10-31,2022-11-30,ElasticNetNowcast,conditional_nowcast,,-0.0039639540324475486,287,287,287,287
2022-11-30,2022-12-31,ElasticNetNowcast,conditional_nowcast,-0.004525407949989457,-0.003929902160162247,287,287,287,287
2022-12-31,2023-01-31,ElasticNetNowcast,conditional_nowcast,,-0.03650751822950838,287,287,287,287
2023-01-31,2023-02-28,ElasticNetNowcast,conditional_nowcast,,0.0058268459246879085,287,287,287,287
2023-02-28,2023-03-31,ElasticNetNowcast,conditional_nowcast,-0.0030748230580464053,0.005774842291659244,287,287,287,287
2023-03-31,2023-04-30,ElasticNetNowcast,conditional_nowcast,,-0.0029228798852417633,287,287,287,287
2023-04-30,2023-05-31,ElasticNetNowcast,conditional_nowcast,,0.009414367291850967,287,287,287,287
2023-05-31,2023-06-30,ElasticNetNowcast,conditional_nowcast,0.015729644218206218,0.010651145748275208,287,287,287,287
2023-06-30,2023-07-31,ElasticNetNowcast,conditional_nowcast,,0.02354535182834707,287,287,287,287
2023-07-31,2023-08-31,ElasticNetNowcast,conditional_nowcast,,0.0028882176763111982,287,287,287,287
2023-08-31,2023-09-30,ElasticNetNowcast,conditional_nowcast,0.0030517829891030246,0.002535997528140684,287,287,287,287
2023-09-30,2023-10-31,ElasticNetNowcast,conditional_nowcast,,0.00867505112924941,287,287,287,287
2023-10-31,2023-11-30,ElasticNetNowcast,conditional_nowcast,,0.008972203142499847,287,287,287,287
2023-11-30,2023-12-31,ElasticNetNowcast,conditional_nowcast,-0.0022973130307875067,0.009165740653506171,287,287,287,287
2023-12-31,2024-01-31,ElasticNetNowcast,conditional_nowcast,,0.012942690003836957,287,287,287,287
